Saved at time: 5400 milliseconds
Integration time: 10000000
Scans to average: 0
Boxcar smoothing: 0
Wavelengths	Intensities
483.35355160	1843.00000000
483.82186243	2073.00000000
484.29021801	2122.00000000
484.75861829	1931.00000000
485.22706324	1805.00000000
485.69555282	2096.00000000
486.16408699	1915.00000000
486.63266573	1840.00000000
487.10128898	1823.00000000
487.56995672	2062.00000000
488.03866891	2004.00000000
488.50742551	1797.00000000
488.97622648	1752.00000000
489.44507179	1192.00000000
489.91396139	1659.00000000
490.38289527	1457.00000000
490.85187337	1998.00000000
491.32089566	2053.00000000
491.78996210	2081.00000000
492.25907266	1738.00000000
492.72822730	733.00000000
493.19742598	1936.00000000
493.66666867	1952.00000000
494.13595533	2004.00000000
494.60528591	1856.00000000
495.07466040	2052.00000000
495.54407874	1814.00000000
496.01354091	1951.00000000
496.48304686	1840.00000000
496.95259656	1956.00000000
497.42218997	2061.00000000
497.89182706	1588.00000000
498.36150779	1981.00000000
498.83123211	1903.00000000
499.30100000	1849.00000000
499.77081142	2056.00000000
500.24066633	2079.00000000
500.71056469	1829.00000000
501.18050648	1867.00000000
501.65049164	2093.00000000
502.12052014	2033.00000000
502.59059195	2067.00000000
503.06070704	1894.00000000
503.53086535	1528.00000000
504.00106686	1139.00000000
504.47131154	1918.00000000
504.94159933	1876.00000000
505.41193021	1747.00000000
505.88230414	2092.00000000
506.35272109	2176.00000000
506.82318101	2216.00000000
507.29368386	1974.00000000
507.76422962	2182.00000000
508.23481825	2098.00000000
508.70544970	1892.00000000
509.17612395	1834.00000000
509.64684095	2017.00000000
510.11760067	2117.00000000
510.58840307	2184.00000000
511.05924812	2065.00000000
511.53013577	2203.00000000
512.00106600	2074.00000000
512.47203875	2245.00000000
512.94305401	2007.00000000
513.41411173	2005.00000000
513.88521187	2143.00000000
514.35635440	2079.00000000
514.82753927	1740.00000000
515.29876647	1833.00000000
515.77003593	2088.00000000
516.24134764	1708.00000000
516.71270155	2063.00000000
517.18409763	2172.00000000
517.65553584	2125.00000000
518.12701614	2019.00000000
518.59853850	2190.00000000
519.07010287	1499.00000000
519.54170923	2045.00000000
520.01335753	1635.00000000
520.48504774	2014.00000000
520.95677983	2089.00000000
521.42855375	1842.00000000
521.90036946	1897.00000000
522.37222694	1882.00000000
522.84412615	1914.00000000
523.31606704	2050.00000000
523.78804958	1980.00000000
524.26007374	1990.00000000
524.73213947	1993.00000000
525.20424675	1983.00000000
525.67639553	1965.00000000
526.14858578	2157.00000000
526.62081745	1737.00000000
527.09309052	1995.00000000
527.56540495	2157.00000000
528.03776070	1954.00000000
528.51015773	1951.00000000
528.98259601	2109.00000000
529.45507550	1833.00000000
529.92759616	2040.00000000
530.40015795	1883.00000000
530.87276085	1995.00000000
531.34540481	2074.00000000
531.81808979	1888.00000000
532.29081576	1853.00000000
532.76358269	2051.00000000
533.23639053	1897.00000000
533.70923924	1723.00000000
534.18212880	1998.00000000
534.65505917	2126.00000000
535.12803030	2046.00000000
535.60104217	2052.00000000
536.07409473	1969.00000000
536.54718794	1948.00000000
537.02032178	1936.00000000
537.49349620	88.00000000
537.96671117	1970.00000000
538.43996665	2068.00000000
538.91326261	1878.00000000
539.38659900	1406.00000000
539.85997579	2035.00000000
540.33339294	2100.00000000
540.80685042	1577.00000000
541.28034819	1926.00000000
541.75388622	2083.00000000
542.22746446	1940.00000000
542.70108287	2101.00000000
543.17474144	2121.00000000
543.64844010	2070.00000000
544.12217884	1683.00000000
544.59595761	1911.00000000
545.06977637	2143.00000000
545.54363510	2084.00000000
546.01753374	2065.00000000
546.49147227	1967.00000000
546.96545065	2103.00000000
547.43946884	2058.00000000
547.91352680	1863.00000000
548.38762450	1765.00000000
548.86176191	1417.00000000
549.33593897	2157.00000000
549.81015567	1614.00000000
550.28441195	1824.00000000
550.75870779	1971.00000000
551.23304315	951.00000000
551.70741799	2167.00000000
552.18183227	2102.00000000
552.65628595	1983.00000000
553.13077901	1906.00000000
553.60531140	1778.00000000
554.07988309	1953.00000000
554.55449403	1934.00000000
555.02914420	2040.00000000
555.50383356	2193.00000000
555.97856206	2088.00000000
556.45332968	1710.00000000
556.92813637	1514.00000000
557.40298210	1814.00000000
557.87786683	1771.00000000
558.35279053	1843.00000000
558.82775315	1638.00000000
559.30275467	2040.00000000
559.77779504	1977.00000000
560.25287423	1918.00000000
560.72799221	1507.00000000
561.20314892	2194.00000000
561.67834435	1780.00000000
562.15357844	1955.00000000
562.62885117	1895.00000000
563.10416249	2093.00000000
563.57951238	1856.00000000
564.05490079	1872.00000000
564.53032769	1926.00000000
565.00579303	2159.00000000
565.48129679	1829.00000000
565.95683893	2126.00000000
566.43241940	2064.00000000
566.90803818	1606.00000000
567.38369523	2078.00000000
567.85939050	1699.00000000
568.33512397	2032.00000000
568.81089559	2096.00000000
569.28670533	2177.00000000
569.76255316	2071.00000000
570.23843902	1926.00000000
570.71436290	2060.00000000
571.19032475	2068.00000000
571.66632453	2067.00000000
572.14236222	2060.00000000
572.61843776	2018.00000000
573.09455113	1632.00000000
573.57070228	1990.00000000
574.04689119	1989.00000000
574.52311781	1891.00000000
574.99938211	1790.00000000
575.47568405	2131.00000000
575.95202359	2091.00000000
576.42840070	984.00000000
576.90481534	2073.00000000
577.38126747	1569.00000000
577.85775706	2064.00000000
578.33428407	2120.00000000
578.81084846	2105.00000000
579.28745020	1921.00000000
579.76408925	1769.00000000
580.24076557	2112.00000000
580.71747912	1319.00000000
581.19422988	2006.00000000
581.67101780	1889.00000000
582.14784284	2123.00000000
582.62470497	1881.00000000
583.10160416	1952.00000000
583.57854035	1971.00000000
584.05551353	1531.00000000
584.53252365	2052.00000000
585.00957067	1993.00000000
585.48665456	1971.00000000
585.96377529	2091.00000000
586.44093280	2205.00000000
586.91812708	1932.00000000
587.39535807	2215.00000000
587.87262575	1998.00000000
588.34993007	1834.00000000
588.82727101	1644.00000000
589.30464852	1964.00000000
589.78206256	2072.00000000
590.25951311	2165.00000000
590.73700012	2023.00000000
591.21452355	1869.00000000
591.69208338	1688.00000000
592.16967956	2147.00000000
592.64731205	1764.00000000
593.12498082	1976.00000000
593.60268584	2199.00000000
594.08042706	1853.00000000
594.55820445	1998.00000000
595.03601797	1545.00000000
595.51386759	1936.00000000
595.99175326	2122.00000000
596.46967496	1713.00000000
596.94763264	1974.00000000
597.42562627	1899.00000000
597.90365581	1577.00000000
598.38172122	1752.00000000
598.85982248	1935.00000000
599.33795953	1432.00000000
599.81613235	1269.00000000
600.29434089	1828.00000000
600.77258513	1280.00000000
601.25086501	2193.00000000
601.72918052	1912.00000000
602.20753161	2052.00000000
602.68591823	1988.00000000
603.16434037	1976.00000000
603.64279797	1649.00000000
604.12129101	1761.00000000
604.59981945	1879.00000000
605.07838324	2041.00000000
605.55698236	1887.00000000
606.03561676	1704.00000000
606.51428641	2093.00000000
606.99299127	1928.00000000
607.47173131	1824.00000000
607.95050648	1936.00000000
608.42931676	2178.00000000
608.90816210	2130.00000000
609.38704248	2097.00000000
609.86595784	2089.00000000
610.34490816	1751.00000000
610.82389339	2105.00000000
611.30291351	1764.00000000
611.78196847	2091.00000000
612.26105823	1816.00000000
612.74018277	2035.00000000
613.21934204	1985.00000000
613.69853601	2122.00000000
614.17776464	1615.00000000
614.65702789	2076.00000000
615.13632573	1867.00000000
615.61565812	1936.00000000
616.09502502	2281.00000000
616.57442640	1917.00000000
617.05386221	1079.00000000
617.53333243	1608.00000000
618.01283702	1572.00000000
618.49237593	2034.00000000
618.97194914	2102.00000000
619.45155660	1667.00000000
619.93119828	2251.00000000
620.41087415	2063.00000000
620.89058415	1967.00000000
621.37032827	1830.00000000
621.85010646	1954.00000000
622.32991868	1735.00000000
622.80976490	1828.00000000
623.28964508	1934.00000000
623.76955919	1868.00000000
624.24950718	1941.00000000
624.72948902	2121.00000000
625.20950468	2035.00000000
625.68955412	1744.00000000
626.16963729	1520.00000000
626.64975417	1945.00000000
627.12990471	1964.00000000
627.61008889	1622.00000000
628.09030666	2135.00000000
628.57055798	1712.00000000
629.05084283	2096.00000000
629.53116115	2059.00000000
630.01151293	1960.00000000
630.49189811	1831.00000000
630.97231666	1789.00000000
631.45276855	1917.00000000
631.93325374	1949.00000000
632.41377219	1770.00000000
632.89432387	1596.00000000
633.37490873	1969.00000000
633.85552675	1853.00000000
634.33617788	2045.00000000
634.81686209	1772.00000000
635.29757934	2040.00000000
635.77832959	1960.00000000
636.25911281	1976.00000000
636.73992897	2062.00000000
637.22077801	1181.00000000
637.70165992	2147.00000000
638.18257464	2004.00000000
638.66352215	1862.00000000
639.14450240	2020.00000000
639.62551537	1869.00000000
640.10656101	2114.00000000
640.58763928	1925.00000000
641.06875016	1884.00000000
641.54989359	2089.00000000
642.03106956	1909.00000000
642.51227801	2110.00000000
642.99351892	2148.00000000
643.47479224	871.00000000
643.95609794	2052.00000000
644.43743598	1699.00000000
644.91880633	2019.00000000
645.40020894	1903.00000000
645.88164379	1795.00000000
646.36311083	2101.00000000
646.84461003	2059.00000000
647.32614135	2037.00000000
647.80770476	2106.00000000
648.28930022	2131.00000000
648.77092768	1910.00000000
649.25258712	1651.00000000
649.73427850	1766.00000000
650.21600177	1721.00000000
650.69775691	2009.00000000
651.17954388	1965.00000000
651.66136264	1763.00000000
652.14321315	2061.00000000
652.62509538	1995.00000000
653.10700929	1705.00000000
653.58895484	1847.00000000
654.07093200	2127.00000000
654.55294072	2084.00000000
655.03498098	2059.00000000
655.51705274	1787.00000000
655.99915595	1883.00000000
656.48129059	1987.00000000
656.96345661	1758.00000000
657.44565398	1902.00000000
657.92788266	1874.00000000
658.41014262	1925.00000000
658.89243382	1925.00000000
659.37475621	1765.00000000
659.85710978	1882.00000000
660.33949447	1962.00000000
660.82191025	1788.00000000
661.30435708	1984.00000000
661.78683493	1910.00000000
662.26934377	1836.00000000
662.75188354	2079.00000000
663.23445423	1427.00000000
663.71705578	1745.00000000
664.19968817	2105.00000000
664.68235136	1981.00000000
665.16504530	1907.00000000
665.64776997	1754.00000000
666.13052532	1904.00000000
666.61331133	1890.00000000
667.09612794	1710.00000000
667.57897514	2011.00000000
668.06185287	1928.00000000
668.54476110	1780.00000000
669.02769980	1633.00000000
669.51066893	1856.00000000
669.99366845	2041.00000000
670.47669833	1942.00000000
670.95975852	2131.00000000
671.44284900	1897.00000000
671.92596972	1599.00000000
672.40912065	2033.00000000
672.89230175	2040.00000000
673.37551298	1844.00000000
673.85875431	2138.00000000
674.34202570	1903.00000000
674.82532712	1881.00000000
675.30865852	1946.00000000
675.79201988	1848.00000000
676.27541115	1986.00000000
676.75883229	1928.00000000
677.24228328	2100.00000000
677.72576406	1937.00000000
678.20927462	2147.00000000
678.69281490	1327.00000000
679.17638488	1692.00000000
679.65998451	1919.00000000
680.14361377	1941.00000000
680.62727260	2040.00000000
681.11096098	1812.00000000
681.59467887	1836.00000000
682.07842623	1790.00000000
682.56220303	1981.00000000
683.04600923	1362.00000000
683.52984478	1688.00000000
684.01370967	1701.00000000
684.49760384	2129.00000000
684.98152726	1960.00000000
685.46547989	1662.00000000
685.94946171	1967.00000000
686.43347266	1901.00000000
686.91751272	2085.00000000
687.40158185	1899.00000000
687.88568001	2010.00000000
688.36980716	1949.00000000
688.85396327	1927.00000000
689.33814829	2056.00000000
689.82236221	2067.00000000
690.30660496	2022.00000000
690.79087653	1988.00000000
691.27517687	1853.00000000
691.75950595	2144.00000000
692.24386373	1901.00000000
692.72825017	2176.00000000
693.21266523	1844.00000000
693.69710889	1849.00000000
694.18158109	1806.00000000
694.66608181	1972.00000000
695.15061101	1984.00000000
695.63516866	1890.00000000
696.11975470	1911.00000000
696.60436912	2064.00000000
697.08901187	1697.00000000
697.57368291	1967.00000000
698.05838221	1686.00000000
698.54310973	1888.00000000
699.02786544	1606.00000000
699.51264929	2031.00000000
699.99746125	2047.00000000
700.48230129	2059.00000000
700.96716936	1898.00000000
701.45206544	2029.00000000
701.93698948	1869.00000000
702.42194144	1886.00000000
702.90692130	2040.00000000
703.39192900	1556.00000000
703.87696453	2201.00000000
704.36202783	2118.00000000
704.84711888	2057.00000000
705.33223763	2053.00000000
705.81738405	1994.00000000
706.30255811	2182.00000000
706.78775976	1937.00000000
707.27298897	1856.00000000
707.75824570	1999.00000000
708.24352991	1739.00000000
708.72884158	1896.00000000
709.21418065	1946.00000000
709.69954710	1458.00000000
710.18494089	2032.00000000
710.67036198	1818.00000000
711.15581034	1885.00000000
711.64128592	2015.00000000
712.12678869	2037.00000000
712.61231862	2023.00000000
713.09787566	1631.00000000
713.58345979	1963.00000000
714.06907095	1964.00000000
714.55470913	1822.00000000
715.04037427	1990.00000000
715.52606635	1923.00000000
716.01178533	1992.00000000
716.49753116	2080.00000000
716.98330382	2071.00000000
717.46910326	1287.00000000
717.95492946	1716.00000000
718.44078236	1902.00000000
718.92666194	2055.00000000
719.41256816	1999.00000000
719.89850098	1883.00000000
720.38446037	1654.00000000
720.87044629	1909.00000000
721.35645870	1660.00000000
721.84249756	2032.00000000
722.32856284	2055.00000000
722.81465450	2023.00000000
723.30077251	1703.00000000
723.78691682	1885.00000000
724.27308741	1752.00000000
724.75928423	1875.00000000
725.24550724	1555.00000000
725.73175642	1728.00000000
726.21803172	1998.00000000
726.70433311	1969.00000000
727.19066055	1393.00000000
727.67701400	1812.00000000
728.16339343	2066.00000000
728.64979880	2001.00000000
729.13623007	1753.00000000
729.62268721	1974.00000000
730.10917018	1560.00000000
730.59567893	1783.00000000
731.08221345	1908.00000000
731.56877369	1856.00000000
732.05535960	2111.00000000
732.54197116	2070.00000000
733.02860834	1862.00000000
733.51527108	1781.00000000
734.00195936	1699.00000000
734.48867313	1880.00000000
734.97541237	1781.00000000
735.46217703	2095.00000000
735.94896708	1798.00000000
736.43578248	2154.00000000
736.92262320	2055.00000000
737.40948919	1954.00000000
737.89638043	2071.00000000
738.38329686	2049.00000000
738.87023847	1938.00000000
739.35720520	1632.00000000
739.84419703	1972.00000000
740.33121392	2017.00000000
740.81825582	1813.00000000
741.30532271	1266.00000000
741.79241455	1729.00000000
742.27953129	1945.00000000
742.76667291	2116.00000000
743.25383936	2075.00000000
743.74103061	2005.00000000
744.22824663	2053.00000000
744.71548737	1930.00000000
745.20275280	1418.00000000
745.69004288	2053.00000000
746.17735758	2037.00000000
746.66469685	2112.00000000
747.15206067	1824.00000000
747.63944899	2064.00000000
748.12686178	1951.00000000
748.61429900	1204.00000000
749.10176061	2033.00000000
749.58924659	2066.00000000
750.07675688	2069.00000000
750.56429146	2102.00000000
751.05185028	1825.00000000
751.53943332	1895.00000000
752.02704053	1405.00000000
752.51467187	1456.00000000
753.00232732	1567.00000000
753.49000683	1926.00000000
753.97771036	2097.00000000
754.46543789	1818.00000000
754.95318936	1954.00000000
755.44096476	2064.00000000
755.92876403	1869.00000000
756.41658715	1955.00000000
756.90443407	2137.00000000
757.39230476	1796.00000000
757.88019918	1667.00000000
758.36811730	2098.00000000
758.85605908	2012.00000000
759.34402448	1920.00000000
759.83201346	1527.00000000
760.32002599	1909.00000000
760.80806203	1571.00000000
761.29612155	1953.00000000
761.78420451	1946.00000000
762.27231086	1914.00000000
762.76044058	2081.00000000
763.24859363	1919.00000000
763.73676997	1757.00000000
764.22496956	1788.00000000
764.71319237	1884.00000000
765.20143836	1995.00000000
765.68970749	2007.00000000
766.17799973	1287.00000000
766.66631504	1606.00000000
767.15465338	1841.00000000
767.64301472	1661.00000000
768.13139902	1741.00000000
768.61980624	1875.00000000
769.10823635	1951.00000000
769.59668930	1793.00000000
770.08516507	1962.00000000
770.57366361	1694.00000000
771.06218489	1962.00000000
771.55072888	1756.00000000
772.03929553	1774.00000000
772.52788480	1977.00000000
773.01649667	2018.00000000
773.50513109	1529.00000000
773.99378804	2012.00000000
774.48246746	2007.00000000
774.97116932	1808.00000000
775.45989360	1875.00000000
775.94864024	2017.00000000
776.43740922	1754.00000000
776.92620050	1946.00000000
777.41501403	1590.00000000
777.90384979	2061.00000000
778.39270774	1877.00000000
778.88158784	1942.00000000
779.37049004	2001.00000000
779.85941433	1353.00000000
780.34836066	1857.00000000
780.83732898	2051.00000000
781.32631928	2013.00000000
781.81533150	1654.00000000
782.30436562	1654.00000000
782.79342159	2031.00000000
783.28249938	1991.00000000
783.77159895	1815.00000000
784.26072027	1797.00000000
784.74986329	1964.00000000
785.23902799	1869.00000000
785.72821432	1198.00000000
786.21742225	2016.00000000
786.70665174	1366.00000000
787.19590276	1917.00000000
787.68517526	1851.00000000
788.17446922	760.00000000
788.66378459	1718.00000000
789.15312133	1577.00000000
789.64247942	2004.00000000
790.13185881	1927.00000000
790.62125947	2129.00000000
791.11068135	1842.00000000
791.60012443	1999.00000000
792.08958867	1612.00000000
792.57907402	1966.00000000
793.06858046	1591.00000000
793.55810795	1865.00000000
794.04765644	1821.00000000
794.53722591	1856.00000000
795.02681631	1907.00000000
795.51642762	1771.00000000
796.00605978	1943.00000000
796.49571277	1979.00000000
796.98538655	1928.00000000
797.47508108	2157.00000000
797.96479632	1878.00000000
798.45453224	2024.00000000
798.94428881	1830.00000000
799.43406597	1910.00000000
799.92386371	1829.00000000
800.41368198	1311.00000000
800.90352074	2008.00000000
801.39337996	1766.00000000
801.88325960	1405.00000000
802.37315962	1839.00000000
802.86307999	1910.00000000
803.35302067	2014.00000000
803.84298163	1925.00000000
804.33296282	1826.00000000
804.82296421	2025.00000000
805.31298576	1940.00000000
805.80302744	1878.00000000
806.29308921	766.00000000
806.78317103	1983.00000000
807.27327287	1902.00000000
807.76339468	1793.00000000
808.25353644	2142.00000000
808.74369811	2014.00000000
809.23387964	1684.00000000
809.72408100	1881.00000000
810.21430216	1735.00000000
810.70454308	1976.00000000
811.19480372	1769.00000000
811.68508405	1896.00000000
812.17538402	2079.00000000
812.66570360	1909.00000000
813.15604276	1979.00000000
813.64640146	1813.00000000
814.13677965	1982.00000000
814.62717731	2024.00000000
815.11759440	1796.00000000
815.60803088	2056.00000000
816.09848671	2044.00000000
816.58896185	1847.00000000
817.07945628	1929.00000000
817.56996995	1387.00000000
818.06050283	1983.00000000
818.55105488	1918.00000000
819.04162606	1835.00000000
819.53221633	2033.00000000
820.02282567	2135.00000000
820.51345402	1986.00000000
821.00410137	1862.00000000
821.49476766	1420.00000000
821.98545286	1815.00000000
822.47615694	1884.00000000
822.96687986	1974.00000000

