Saved at time: 26717433 milliseconds
Integration time: 10000000
Scans to average: 0
Boxcar smoothing: 0
Wavelengths	Intensities
397.06594429	1909.00000000
397.52529322	2197.00000000
397.98469374	2147.00000000
398.44414581	2037.00000000
398.90364938	1703.00000000
399.36320444	2192.00000000
399.82281093	2069.00000000
400.28246882	2026.00000000
400.74217808	2288.00000000
401.20193867	1940.00000000
401.66175054	2048.00000000
402.12161368	2241.00000000
402.58152803	2089.00000000
403.04149356	1977.00000000
403.50151023	2289.00000000
403.96157802	2155.00000000
404.42169687	2101.00000000
404.88186676	1888.00000000
405.34208764	1897.00000000
405.80235949	2102.00000000
406.26268226	1835.00000000
406.72305591	1895.00000000
407.18348042	2224.00000000
407.64395574	2302.00000000
408.10448183	2125.00000000
408.56505866	1669.00000000
409.02568620	1851.00000000
409.48636440	1732.00000000
409.94709324	1989.00000000
410.40787266	1897.00000000
410.86870264	1605.00000000
411.32958314	2053.00000000
411.79051412	1911.00000000
412.25149554	1228.00000000
412.71252738	1711.00000000
413.17360958	2013.00000000
413.63474212	2046.00000000
414.09592496	2149.00000000
414.55715806	2332.00000000
415.01844138	1886.00000000
415.47977490	1836.00000000
415.94115856	2168.00000000
416.40259233	2238.00000000
416.86407619	1611.00000000
417.32561008	1682.00000000
417.78719398	2121.00000000
418.24882784	1831.00000000
418.71051164	2265.00000000
419.17224533	1712.00000000
419.63402887	2185.00000000
420.09586223	2127.00000000
420.55774538	1945.00000000
421.01967827	1904.00000000
421.48166087	2049.00000000
421.94369315	1720.00000000
422.40577506	2127.00000000
422.86790657	1861.00000000
423.33008764	1181.00000000
423.79231823	2129.00000000
424.25459832	2167.00000000
424.71692786	1747.00000000
425.17930681	1994.00000000
425.64173514	1860.00000000
426.10421281	2000.00000000
426.56673978	1740.00000000
427.02931602	1319.00000000
427.49194150	1982.00000000
427.95461617	2189.00000000
428.41733999	2150.00000000
428.88011294	2175.00000000
429.34293497	2165.00000000
429.80580604	1546.00000000
430.26872613	1951.00000000
430.73169519	2179.00000000
431.19471319	2033.00000000
431.65778008	1909.00000000
432.12089584	1959.00000000
432.58406043	2035.00000000
433.04727380	1030.00000000
433.51053593	1664.00000000
433.97384677	2169.00000000
434.43720630	1896.00000000
434.90061446	1293.00000000
435.36407123	2181.00000000
435.82757657	2412.00000000
436.29113044	1939.00000000
436.75473281	2085.00000000
437.21838363	2052.00000000
437.68208288	1908.00000000
438.14583051	2303.00000000
438.60962648	1867.00000000
439.07347077	1931.00000000
439.53736333	2213.00000000
440.00130413	1942.00000000
440.46529314	2256.00000000
440.92933030	2052.00000000
441.39341559	1615.00000000
441.85754898	1997.00000000
442.32173041	2060.00000000
442.78595986	2134.00000000
443.25023730	1892.00000000
443.71456267	1829.00000000
444.17893595	2238.00000000
444.64335711	2265.00000000
445.10782609	1599.00000000
445.57234287	1976.00000000
446.03690741	2049.00000000
446.50151967	1759.00000000
446.96617962	1933.00000000
447.43088721	1818.00000000
447.89564242	2140.00000000
448.36044520	2219.00000000
448.82529553	2051.00000000
449.29019335	2244.00000000
449.75513864	1825.00000000
450.22013135	2188.00000000
450.68517146	2048.00000000
451.15025892	1798.00000000
451.61539370	1801.00000000
452.08057576	2171.00000000
452.54580506	2236.00000000
453.01108157	2103.00000000
453.47640525	2201.00000000
453.94177607	1857.00000000
454.40719398	2054.00000000
454.87265895	1947.00000000
455.33817095	1965.00000000
455.80372993	1937.00000000
456.26933586	2028.00000000
456.73498870	1911.00000000
457.20068842	2240.00000000
457.66643498	2155.00000000
458.13222835	1236.00000000
458.59806847	441.00000000
459.06395533	1788.00000000
459.52988888	1663.00000000
459.99586908	2168.00000000
460.46189590	2234.00000000
460.92796931	1611.00000000
461.39408926	2150.00000000
461.86025571	1822.00000000
462.32646864	2079.00000000
462.79272800	2073.00000000
463.25903377	2275.00000000
463.72538589	2209.00000000
464.19178433	1999.00000000
464.65822906	1809.00000000
465.12472005	2087.00000000
465.59125725	2065.00000000
466.05784062	2215.00000000
466.52447013	2046.00000000
466.99114575	1881.00000000
467.45786744	2027.00000000
467.92463515	1962.00000000
468.39144886	2000.00000000
468.85830852	1813.00000000
469.32521410	2022.00000000
469.79216557	2163.00000000
470.25916288	1988.00000000
470.72620600	2075.00000000
471.19329489	1842.00000000
471.66042952	1954.00000000
472.12760985	2098.00000000
472.59483583	1991.00000000
473.06210745	1924.00000000
473.52942465	2173.00000000
473.99678740	2352.00000000
474.46419567	1583.00000000
474.93164941	1952.00000000
475.39914860	2035.00000000
475.86669319	1650.00000000
476.33428315	2245.00000000
476.80191844	1945.00000000
477.26959902	2146.00000000
477.73732486	1818.00000000
478.20509592	1909.00000000
478.67291216	1947.00000000
479.14077355	2043.00000000
479.60868006	1924.00000000
480.07663163	2051.00000000
480.54462824	1727.00000000
481.01266985	2075.00000000
481.48075642	1948.00000000
481.94888792	2144.00000000
482.41706430	1815.00000000
482.88528554	1934.00000000
483.35355160	1913.00000000
483.82186243	2118.00000000
484.29021801	2201.00000000
484.75861829	2010.00000000
485.22706324	1842.00000000
485.69555282	2155.00000000
486.16408699	1969.00000000
486.63266573	1889.00000000
487.10128898	1881.00000000
487.56995672	2132.00000000
488.03866891	2063.00000000
488.50742551	1837.00000000
488.97622648	1798.00000000
489.44507179	1196.00000000
489.91396139	1701.00000000
490.38289527	1480.00000000
490.85187337	2058.00000000
491.32089566	2126.00000000
491.78996210	2151.00000000
492.25907266	1772.00000000
492.72822730	687.00000000
493.19742598	1996.00000000
493.66666867	2009.00000000
494.13595533	2074.00000000
494.60528591	1915.00000000
495.07466040	2134.00000000
495.54407874	1867.00000000
496.01354091	2034.00000000
496.48304686	1899.00000000
496.95259656	2018.00000000
497.42218997	2134.00000000
497.89182706	1607.00000000
498.36150779	2039.00000000
498.83123211	1969.00000000
499.30100000	1885.00000000
499.77081142	2132.00000000
500.24066633	2154.00000000
500.71056469	1892.00000000
501.18050648	1910.00000000
501.65049164	2164.00000000
502.12052014	2108.00000000
502.59059195	2129.00000000
503.06070704	1945.00000000
503.53086535	1537.00000000
504.00106686	1139.00000000
504.47131154	1982.00000000
504.94159933	1931.00000000
505.41193021	1787.00000000
505.88230414	2172.00000000
506.35272109	2257.00000000
506.82318101	2274.00000000
507.29368386	2086.00000000
507.76422962	2265.00000000
508.23481825	2172.00000000
508.70544970	1978.00000000
509.17612395	1899.00000000
509.64684095	2115.00000000
510.11760067	2201.00000000
510.58840307	2271.00000000
511.05924812	2124.00000000
511.53013577	2282.00000000
512.00106600	2146.00000000
512.47203875	2325.00000000
512.94305401	2080.00000000
513.41411173	2070.00000000
513.88521187	2212.00000000
514.35635440	2150.00000000
514.82753927	1777.00000000
515.29876647	1871.00000000
515.77003593	2149.00000000
516.24134764	1749.00000000
516.71270155	2129.00000000
517.18409763	2258.00000000
517.65553584	2207.00000000
518.12701614	2086.00000000
518.59853850	2283.00000000
519.07010287	1514.00000000
519.54170923	2130.00000000
520.01335753	1655.00000000
520.48504774	2089.00000000
520.95677983	2194.00000000
521.42855375	1904.00000000
521.90036946	1935.00000000
522.37222694	1925.00000000
522.84412615	1964.00000000
523.31606704	2109.00000000
523.78804958	2057.00000000
524.26007374	2065.00000000
524.73213947	2076.00000000
525.20424675	2060.00000000
525.67639553	2029.00000000
526.14858578	2253.00000000
526.62081745	1789.00000000
527.09309052	2054.00000000
527.56540495	2264.00000000
528.03776070	2019.00000000
528.51015773	2017.00000000
528.98259601	2181.00000000
529.45507550	1882.00000000
529.92759616	2113.00000000
530.40015795	1948.00000000
530.87276085	2069.00000000
531.34540481	2132.00000000
531.81808979	1957.00000000
532.29081576	1909.00000000
532.76358269	2120.00000000
533.23639053	1973.00000000
533.70923924	1802.00000000
534.18212880	2121.00000000
534.65505917	2291.00000000
535.12803030	2219.00000000
535.60104217	2275.00000000
536.07409473	2240.00000000
536.54718794	2326.00000000
537.02032178	2494.00000000
537.49349620	723.00000000
537.96671117	3048.00000000
538.43996665	3566.00000000
538.91326261	3725.00000000
539.38659900	3480.00000000
539.85997579	4387.00000000
540.33339294	4644.00000000
540.80685042	4095.00000000
541.28034819	4551.00000000
541.75388622	4648.00000000
542.22746446	4257.00000000
542.70108287	4353.00000000
543.17474144	4587.00000000
543.64844010	4535.00000000
544.12217884	3908.00000000
544.59595761	3822.00000000
545.06977637	3609.00000000
545.54363510	3084.00000000
546.01753374	2743.00000000
546.49147227	2402.00000000
546.96545065	2404.00000000
547.43946884	2284.00000000
547.91352680	2031.00000000
548.38762450	1880.00000000
548.86176191	1491.00000000
549.33593897	2244.00000000
549.81015567	1678.00000000
550.28441195	1872.00000000
550.75870779	2052.00000000
551.23304315	1000.00000000
551.70741799	2260.00000000
552.18183227	2186.00000000
552.65628595	2048.00000000
553.13077901	1973.00000000
553.60531140	1827.00000000
554.07988309	2025.00000000
554.55449403	1994.00000000
555.02914420	2117.00000000
555.50383356	2278.00000000
555.97856206	2162.00000000
556.45332968	1746.00000000
556.92813637	1525.00000000
557.40298210	1858.00000000
557.87786683	1827.00000000
558.35279053	1902.00000000
558.82775315	1686.00000000
559.30275467	2106.00000000
559.77779504	2036.00000000
560.25287423	1956.00000000
560.72799221	1525.00000000
561.20314892	2284.00000000
561.67834435	1832.00000000
562.15357844	2019.00000000
562.62885117	1943.00000000
563.10416249	2164.00000000
563.57951238	1910.00000000
564.05490079	1898.00000000
564.53032769	1990.00000000
565.00579303	2245.00000000
565.48129679	1872.00000000
565.95683893	2208.00000000
566.43241940	2133.00000000
566.90803818	1651.00000000
567.38369523	2152.00000000
567.85939050	1729.00000000
568.33512397	2113.00000000
568.81089559	2170.00000000
569.28670533	2268.00000000
569.76255316	2141.00000000
570.23843902	1977.00000000
570.71436290	2126.00000000
571.19032475	2168.00000000
571.66632453	2133.00000000
572.14236222	2135.00000000
572.61843776	2076.00000000
573.09455113	1659.00000000
573.57070228	2055.00000000
574.04689119	2062.00000000
574.52311781	1950.00000000
574.99938211	1841.00000000
575.47568405	2210.00000000
575.95202359	2164.00000000
576.42840070	955.00000000
576.90481534	2145.00000000
577.38126747	1613.00000000
577.85775706	2140.00000000
578.33428407	2196.00000000
578.81084846	2172.00000000
579.28745020	1974.00000000
579.76408925	1816.00000000
580.24076557	2196.00000000
580.71747912	1320.00000000
581.19422988	2082.00000000
581.67101780	1937.00000000
582.14784284	2191.00000000
582.62470497	1923.00000000
583.10160416	2010.00000000
583.57854035	2018.00000000
584.05551353	1558.00000000
584.53252365	2114.00000000
585.00957067	2064.00000000
585.48665456	2056.00000000
585.96377529	2162.00000000
586.44093280	2290.00000000
586.91812708	2006.00000000
587.39535807	2317.00000000
587.87262575	2066.00000000
588.34993007	1885.00000000
588.82727101	1671.00000000
589.30464852	2028.00000000
589.78206256	2158.00000000
590.25951311	2257.00000000
590.73700012	2090.00000000
591.21452355	1926.00000000
591.69208338	1722.00000000
592.16967956	2225.00000000
592.64731205	1819.00000000
593.12498082	2042.00000000
593.60268584	2306.00000000
594.08042706	1908.00000000
594.55820445	2065.00000000
595.03601797	1585.00000000
595.51386759	2005.00000000
595.99175326	2200.00000000
596.46967496	1741.00000000
596.94763264	2034.00000000
597.42562627	1960.00000000
597.90365581	1605.00000000
598.38172122	1794.00000000
598.85982248	1987.00000000
599.33795953	1454.00000000
599.81613235	1245.00000000
600.29434089	1867.00000000
600.77258513	1311.00000000
601.25086501	2273.00000000
601.72918052	1972.00000000
602.20753161	2116.00000000
602.68591823	2063.00000000
603.16434037	2048.00000000
603.64279797	1632.00000000
604.12129101	1807.00000000
604.59981945	1933.00000000
605.07838324	2124.00000000
605.55698236	1954.00000000
606.03561676	1741.00000000
606.51428641	2165.00000000
606.99299127	1987.00000000
607.47173131	1888.00000000
607.95050648	1992.00000000
608.42931676	2253.00000000
608.90816210	2206.00000000
609.38704248	2166.00000000
609.86595784	2161.00000000
610.34490816	1796.00000000
610.82389339	2173.00000000
611.30291351	1808.00000000
611.78196847	2171.00000000
612.26105823	1855.00000000
612.74018277	2113.00000000
613.21934204	2051.00000000
613.69853601	2202.00000000
614.17776464	1631.00000000
614.65702789	2144.00000000
615.13632573	1934.00000000
615.61565812	1994.00000000
616.09502502	2380.00000000
616.57442640	1972.00000000
617.05386221	1045.00000000
617.53333243	1653.00000000
618.01283702	1599.00000000
618.49237593	2096.00000000
618.97194914	2214.00000000
619.45155660	1704.00000000
619.93119828	2351.00000000
620.41087415	2133.00000000
620.89058415	2033.00000000
621.37032827	1888.00000000
621.85010646	2025.00000000
622.32991868	1791.00000000
622.80976490	1895.00000000
623.28964508	1988.00000000
623.76955919	1930.00000000
624.24950718	1997.00000000
624.72948902	2194.00000000
625.20950468	2102.00000000
625.68955412	1778.00000000
626.16963729	1542.00000000
626.64975417	2019.00000000
627.12990471	2030.00000000
627.61008889	1664.00000000
628.09030666	2211.00000000
628.57055798	1749.00000000
629.05084283	2165.00000000
629.53116115	2133.00000000
630.01151293	2017.00000000
630.49189811	1883.00000000
630.97231666	1830.00000000
631.45276855	1975.00000000
631.93325374	2019.00000000
632.41377219	1810.00000000
632.89432387	1604.00000000
633.37490873	2038.00000000
633.85552675	1910.00000000
634.33617788	2118.00000000
634.81686209	1836.00000000
635.29757934	2118.00000000
635.77832959	2030.00000000
636.25911281	2041.00000000
636.73992897	2137.00000000
637.22077801	1184.00000000
637.70165992	2231.00000000
638.18257464	2072.00000000
638.66352215	1917.00000000
639.14450240	2095.00000000
639.62551537	1933.00000000
640.10656101	2190.00000000
640.58763928	1990.00000000
641.06875016	1960.00000000
641.54989359	2160.00000000
642.03106956	1974.00000000
642.51227801	2198.00000000
642.99351892	2229.00000000
643.47479224	868.00000000
643.95609794	2116.00000000
644.43743598	1729.00000000
644.91880633	2074.00000000
645.40020894	1947.00000000
645.88164379	1826.00000000
646.36311083	2189.00000000
646.84461003	2139.00000000
647.32614135	2109.00000000
647.80770476	2167.00000000
648.28930022	2203.00000000
648.77092768	1964.00000000
649.25258712	1673.00000000
649.73427850	1804.00000000
650.21600177	1760.00000000
650.69775691	2063.00000000
651.17954388	1977.00000000
651.66136264	1805.00000000
652.14321315	2130.00000000
652.62509538	2085.00000000
653.10700929	1749.00000000
653.58895484	1911.00000000
654.07093200	2214.00000000
654.55294072	2161.00000000
655.03498098	2129.00000000
655.51705274	1830.00000000
655.99915595	1940.00000000
656.48129059	2050.00000000
656.96345661	1805.00000000
657.44565398	1942.00000000
657.92788266	1937.00000000
658.41014262	1980.00000000
658.89243382	1987.00000000
659.37475621	1810.00000000
659.85710978	1949.00000000
660.33949447	2020.00000000
660.82191025	1826.00000000
661.30435708	2046.00000000
661.78683493	1966.00000000
662.26934377	1903.00000000
662.75188354	2165.00000000
663.23445423	1443.00000000
663.71705578	1800.00000000
664.19968817	2172.00000000
664.68235136	2047.00000000
665.16504530	1974.00000000
665.64776997	1795.00000000
666.13052532	1964.00000000
666.61331133	1948.00000000
667.09612794	1736.00000000
667.57897514	2071.00000000
668.06185287	1994.00000000
668.54476110	1838.00000000
669.02769980	1657.00000000
669.51066893	1901.00000000
669.99366845	2112.00000000
670.47669833	2005.00000000
670.95975852	2212.00000000
671.44284900	1942.00000000
671.92596972	1627.00000000
672.40912065	2103.00000000
672.89230175	2172.00000000
673.37551298	1899.00000000
673.85875431	2214.00000000
674.34202570	1951.00000000
674.82532712	1902.00000000
675.30865852	2012.00000000
675.79201988	1901.00000000
676.27541115	2011.00000000
676.75883229	1994.00000000
677.24228328	2174.00000000
677.72576406	1989.00000000
678.20927462	2224.00000000
678.69281490	1340.00000000
679.17638488	1740.00000000
679.65998451	1995.00000000
680.14361377	2015.00000000
680.62727260	2114.00000000
681.11096098	1836.00000000
681.59467887	1883.00000000
682.07842623	1833.00000000
682.56220303	2060.00000000
683.04600923	1385.00000000
683.52984478	1737.00000000
684.01370967	1733.00000000
684.49760384	2200.00000000
684.98152726	2023.00000000
685.46547989	1689.00000000
685.94946171	2038.00000000
686.43347266	1958.00000000
686.91751272	2158.00000000
687.40158185	1947.00000000
687.88568001	2083.00000000
688.36980716	2005.00000000
688.85396327	1995.00000000
689.33814829	2138.00000000
689.82236221	2134.00000000
690.30660496	2101.00000000
690.79087653	2060.00000000
691.27517687	1931.00000000
691.75950595	2218.00000000
692.24386373	1955.00000000
692.72825017	2262.00000000
693.21266523	1889.00000000
693.69710889	1899.00000000
694.18158109	1855.00000000
694.66608181	2036.00000000
695.15061101	1434.00000000
695.63516866	1932.00000000
696.11975470	1964.00000000
696.60436912	2138.00000000
697.08901187	1741.00000000
697.57368291	2036.00000000
698.05838221	1719.00000000
698.54310973	1932.00000000
699.02786544	1629.00000000
699.51264929	2094.00000000
699.99746125	2111.00000000
700.48230129	2133.00000000
700.96716936	1951.00000000
701.45206544	2098.00000000
701.93698948	1915.00000000
702.42194144	1943.00000000
702.90692130	2116.00000000
703.39192900	1577.00000000
703.87696453	2281.00000000
704.36202783	2175.00000000
704.84711888	2132.00000000
705.33223763	2110.00000000
705.81738405	2036.00000000
706.30255811	2262.00000000
706.78775976	2007.00000000
707.27298897	1910.00000000
707.75824570	2069.00000000
708.24352991	1786.00000000
708.72884158	1959.00000000
709.21418065	2001.00000000
709.69954710	1474.00000000
710.18494089	2106.00000000
710.67036198	1882.00000000
711.15581034	1936.00000000
711.64128592	2078.00000000
712.12678869	2116.00000000
712.61231862	2102.00000000
713.09787566	1671.00000000
713.58345979	2032.00000000
714.06907095	2017.00000000
714.55470913	1872.00000000
715.04037427	2053.00000000
715.52606635	1991.00000000
716.01178533	2058.00000000
716.49753116	2163.00000000
716.98330382	2155.00000000
717.46910326	1288.00000000
717.95492946	1752.00000000
718.44078236	1969.00000000
718.92666194	2124.00000000
719.41256816	2084.00000000
719.89850098	1940.00000000
720.38446037	1697.00000000
720.87044629	1973.00000000
721.35645870	1691.00000000
721.84249756	2106.00000000
722.32856284	2123.00000000
722.81465450	2102.00000000
723.30077251	1744.00000000
723.78691682	1944.00000000
724.27308741	1796.00000000
724.75928423	1937.00000000
725.24550724	1588.00000000
725.73175642	1790.00000000
726.21803172	2062.00000000
726.70433311	2027.00000000
727.19066055	1422.00000000
727.67701400	1860.00000000
728.16339343	2143.00000000
728.64979880	2075.00000000
729.13623007	1796.00000000
729.62268721	2044.00000000
730.10917018	1585.00000000
730.59567893	1827.00000000
731.08221345	1977.00000000
731.56877369	1908.00000000
732.05535960	2131.00000000
732.54197116	2145.00000000
733.02860834	1917.00000000
733.51527108	1815.00000000
734.00195936	1731.00000000
734.48867313	1948.00000000
734.97541237	1834.00000000
735.46217703	2183.00000000
735.94896708	1846.00000000
736.43578248	2227.00000000
736.92262320	2135.00000000
737.40948919	2012.00000000
737.89638043	2157.00000000
738.38329686	2148.00000000
738.87023847	1996.00000000
739.35720520	1672.00000000
739.84419703	2036.00000000
740.33121392	2080.00000000
740.81825582	1863.00000000
741.30532271	1253.00000000
741.79241455	1758.00000000
742.27953129	2008.00000000
742.76667291	2205.00000000
743.25383936	2148.00000000
743.74103061	2082.00000000
744.22824663	2123.00000000
744.71548737	1975.00000000
745.20275280	1442.00000000
745.69004288	2131.00000000
746.17735758	2103.00000000
746.66469685	2198.00000000
747.15206067	1872.00000000
747.63944899	2150.00000000
748.12686178	2020.00000000
748.61429900	1196.00000000
749.10176061	2103.00000000
749.58924659	2146.00000000
750.07675688	2144.00000000
750.56429146	2168.00000000
751.05185028	1872.00000000
751.53943332	1960.00000000
752.02704053	1407.00000000
752.51467187	1484.00000000
753.00232732	1602.00000000
753.49000683	1983.00000000
753.97771036	2170.00000000
754.46543789	1882.00000000
754.95318936	2006.00000000
755.44096476	2142.00000000
755.92876403	1919.00000000
756.41658715	2016.00000000
756.90443407	2223.00000000
757.39230476	1839.00000000
757.88019918	1688.00000000
758.36811730	2164.00000000
758.85605908	2090.00000000
759.34402448	1976.00000000
759.83201346	1556.00000000
760.32002599	1962.00000000
760.80806203	1606.00000000
761.29612155	2020.00000000
761.78420451	2001.00000000
762.27231086	1973.00000000
762.76044058	2149.00000000
763.24859363	1983.00000000
763.73676997	1810.00000000
764.22496956	1830.00000000
764.71319237	1935.00000000
765.20143836	2053.00000000
765.68970749	2074.00000000
766.17799973	1283.00000000
766.66631504	1641.00000000
767.15465338	1898.00000000
767.64301472	1700.00000000
768.13139902	1784.00000000
768.61980624	1928.00000000
769.10823635	2015.00000000
769.59668930	1842.00000000
770.08516507	2033.00000000
770.57366361	1744.00000000
771.06218489	2030.00000000
771.55072888	1795.00000000
772.03929553	1825.00000000
772.52788480	2039.00000000
773.01649667	2083.00000000
773.50513109	1543.00000000
773.99378804	2094.00000000
774.48246746	2080.00000000
774.97116932	1852.00000000
775.45989360	1923.00000000
775.94864024	2082.00000000
776.43740922	1811.00000000
776.92620050	2005.00000000
777.41501403	1627.00000000
777.90384979	2128.00000000
778.39270774	1925.00000000
778.88158784	2007.00000000
779.37049004	2056.00000000
779.85941433	1374.00000000
780.34836066	1913.00000000
780.83732898	2136.00000000
781.32631928	2082.00000000
781.81533150	1714.00000000
782.30436562	1672.00000000
782.79342159	2100.00000000
783.28249938	2056.00000000
783.77159895	1859.00000000
784.26072027	1843.00000000
784.74986329	2017.00000000
785.23902799	1910.00000000
785.72821432	1209.00000000
786.21742225	2066.00000000
786.70665174	1377.00000000
787.19590276	1981.00000000
787.68517526	1918.00000000
788.17446922	747.00000000
788.66378459	1741.00000000
789.15312133	1589.00000000
789.64247942	2064.00000000
790.13185881	1988.00000000
790.62125947	2209.00000000
791.11068135	1893.00000000
791.60012443	2006.00000000
792.08958867	1651.00000000
792.57907402	2012.00000000
793.06858046	1618.00000000
793.55810795	1916.00000000
794.04765644	1865.00000000
794.53722591	1910.00000000
795.02681631	1964.00000000
795.51642762	1795.00000000
796.00605978	2007.00000000
796.49571277	2047.00000000
796.98538655	1987.00000000
797.47508108	2245.00000000
797.96479632	1934.00000000
798.45453224	2092.00000000
798.94428881	1878.00000000
799.43406597	1982.00000000
799.92386371	1884.00000000
800.41368198	1329.00000000
800.90352074	2073.00000000
801.39337996	1812.00000000
801.88325960	1418.00000000
802.37315962	1912.00000000
802.86307999	1965.00000000
803.35302067	2073.00000000
803.84298163	1973.00000000
804.33296282	1876.00000000
804.82296421	2089.00000000
805.31298576	2005.00000000
805.80302744	1940.00000000
806.29308921	713.00000000
806.78317103	2055.00000000
807.27327287	1965.00000000
807.76339468	1836.00000000
808.25353644	2203.00000000
808.74369811	2081.00000000
809.23387964	1720.00000000
809.72408100	1942.00000000
810.21430216	1788.00000000
810.70454308	2052.00000000
811.19480372	1821.00000000
811.68508405	1951.00000000
812.17538402	2150.00000000
812.66570360	1971.00000000
813.15604276	2052.00000000
813.64640146	1872.00000000
814.13677965	2056.00000000
814.62717731	2093.00000000
815.11759440	1853.00000000
815.60803088	2139.00000000
816.09848671	2114.00000000
816.58896185	1910.00000000
817.07945628	1998.00000000
817.56996995	1412.00000000
818.06050283	2046.00000000
818.55105488	1969.00000000
819.04162606	1893.00000000
819.53221633	2099.00000000
820.02282567	2225.00000000
820.51345402	2061.00000000
821.00410137	1912.00000000
821.49476766	1447.00000000
821.98545286	1853.00000000
822.47615694	1934.00000000
822.96687986	2022.00000000

