Saved at time: 1080346 milliseconds
Integration time: 100000
Scans to average: 0
Boxcar smoothing: 0
Wavelengths	Intensities
496.01354091	4723.00000000
496.48304686	4685.00000000
496.95259656	4736.00000000
497.42218997	4716.00000000
497.89182706	4660.00000000
498.36150779	4726.00000000
498.83123211	4690.00000000
499.30100000	4753.00000000
499.77081142	4777.00000000
500.24066633	4849.00000000
500.71056469	4807.00000000
501.18050648	4838.00000000
501.65049164	4853.00000000
502.12052014	4923.00000000
502.59059195	5005.00000000
503.06070704	5034.00000000
503.53086535	5047.00000000
504.00106686	5107.00000000
504.47131154	5205.00000000
504.94159933	5257.00000000
505.41193021	5407.00000000
505.88230414	5407.00000000
506.35272109	5529.00000000
506.82318101	5569.00000000
507.29368386	5616.00000000
507.76422962	5681.00000000
508.23481825	5780.00000000
508.70544970	5784.00000000
509.17612395	5859.00000000
509.64684095	5868.00000000
510.11760067	5903.00000000
510.58840307	5967.00000000
511.05924812	5968.00000000
511.53013577	5983.00000000
512.00106600	6035.00000000
512.47203875	6013.00000000
512.94305401	6000.00000000
513.41411173	6118.00000000
513.88521187	6079.00000000
514.35635440	6170.00000000
514.82753927	6133.00000000
515.29876647	6139.00000000
515.77003593	6224.00000000
516.24134764	6224.00000000
516.71270155	6304.00000000
517.18409763	6367.00000000
517.65553584	6353.00000000
518.12701614	6437.00000000
518.59853850	6462.00000000
519.07010287	6516.00000000
519.54170923	6582.00000000
520.01335753	6545.00000000
520.48504774	6705.00000000
520.95677983	6663.00000000
521.42855375	6680.00000000
521.90036946	6746.00000000
522.37222694	6740.00000000
522.84412615	6738.00000000
523.31606704	6857.00000000
523.78804958	6814.00000000
524.26007374	6740.00000000
524.73213947	6921.00000000
525.20424675	6761.00000000
525.67639553	6831.00000000
526.14858578	6873.00000000
526.62081745	6780.00000000
527.09309052	6789.00000000
527.56540495	6769.00000000
528.03776070	6799.00000000
528.51015773	6839.00000000
528.98259601	6755.00000000
529.45507550	6836.00000000
529.92759616	6725.00000000
530.40015795	6750.00000000
530.87276085	6766.00000000
531.34540481	6782.00000000
531.81808979	6805.00000000
532.29081576	6719.00000000
532.76358269	6737.00000000
533.23639053	6926.00000000
533.70923924	6832.00000000
534.18212880	6894.00000000
534.65505917	6884.00000000
535.12803030	6900.00000000
535.60104217	6977.00000000
536.07409473	6964.00000000
536.54718794	7025.00000000
537.02032178	7091.00000000
537.49349620	7126.00000000
537.96671117	7027.00000000
538.43996665	7234.00000000
538.91326261	7289.00000000
539.38659900	7243.00000000
539.85997579	7210.00000000
540.33339294	7263.00000000
540.80685042	7233.00000000
541.28034819	7275.00000000
541.75388622	7293.00000000
542.22746446	6770.00000000
542.70108287	6553.00000000
543.17474144	7061.00000000
543.64844010	7292.00000000
544.12217884	7205.00000000
544.59595761	7229.00000000
545.06977637	7231.00000000
545.54363510	7220.00000000
546.01753374	7211.00000000
546.49147227	7222.00000000
546.96545065	7133.00000000
547.43946884	7175.00000000
547.91352680	7252.00000000
548.38762450	7185.00000000
548.86176191	7130.00000000
549.33593897	7168.00000000
549.81015567	7141.00000000
550.28441195	7151.00000000
550.75870779	7054.00000000
551.23304315	7081.00000000
551.70741799	7066.00000000
552.18183227	7113.00000000
552.65628595	7186.00000000
553.13077901	7146.00000000
553.60531140	7161.00000000
554.07988309	7210.00000000
554.55449403	7227.00000000
555.02914420	7313.00000000
555.50383356	7293.00000000
555.97856206	7398.00000000
556.45332968	7259.00000000
556.92813637	7463.00000000
557.40298210	7435.00000000
557.87786683	7495.00000000
558.35279053	7490.00000000
558.82775315	7541.00000000
559.30275467	7531.00000000
559.77779504	7541.00000000
560.25287423	7572.00000000
560.72799221	7624.00000000
561.20314892	7584.00000000
561.67834435	7565.00000000
562.15357844	7632.00000000
562.62885117	7676.00000000
563.10416249	7522.00000000
563.57951238	7609.00000000
564.05490079	7617.00000000
564.53032769	7560.00000000
565.00579303	7606.00000000
565.48129679	7539.00000000
565.95683893	7554.00000000
566.43241940	7543.00000000
566.90803818	7494.00000000
567.38369523	7487.00000000
567.85939050	7453.00000000
568.33512397	7419.00000000
568.81089559	7493.00000000
569.28670533	7436.00000000
569.76255316	7473.00000000
570.23843902	7470.00000000
570.71436290	7486.00000000
571.19032475	7593.00000000
571.66632453	7529.00000000
572.14236222	7498.00000000
572.61843776	7565.00000000
573.09455113	7585.00000000
573.57070228	7625.00000000
574.04689119	7687.00000000
574.52311781	7664.00000000
574.99938211	7785.00000000
575.47568405	7871.00000000
575.95202359	7835.00000000
576.42840070	7861.00000000
576.90481534	7988.00000000
577.38126747	8166.00000000
577.85775706	8099.00000000
578.33428407	8220.00000000
578.81084846	8291.00000000
579.28745020	8279.00000000
579.76408925	8433.00000000
580.24076557	8513.00000000
580.71747912	8439.00000000
581.19422988	8397.00000000
581.67101780	8513.00000000
582.14784284	8619.00000000
582.62470497	8562.00000000
583.10160416	8495.00000000
583.57854035	8545.00000000
584.05551353	8628.00000000
584.53252365	8680.00000000
585.00957067	8689.00000000
585.48665456	8704.00000000
585.96377529	8625.00000000
586.44093280	8681.00000000
586.91812708	8775.00000000
587.39535807	8555.00000000
587.87262575	8625.00000000
588.34993007	8657.00000000
588.82727101	8717.00000000
589.30464852	8760.00000000
589.78206256	8663.00000000
590.25951311	8717.00000000
590.73700012	8661.00000000
591.21452355	8669.00000000
591.69208338	8734.00000000
592.16967956	8795.00000000
592.64731205	8887.00000000
593.12498082	8836.00000000
593.60268584	8943.00000000
594.08042706	8938.00000000
594.55820445	8872.00000000
595.03601797	8994.00000000
595.51386759	8942.00000000
595.99175326	8914.00000000
596.46967496	9109.00000000
596.94763264	9174.00000000
597.42562627	9142.00000000
597.90365581	9193.00000000
598.38172122	9205.00000000
598.85982248	9252.00000000
599.33795953	9284.00000000
599.81613235	9327.00000000
600.29434089	9396.00000000
600.77258513	9473.00000000
601.25086501	9441.00000000
601.72918052	9503.00000000
602.20753161	9512.00000000
602.68591823	9435.00000000
603.16434037	9510.00000000
603.64279797	9481.00000000
604.12129101	9543.00000000
604.59981945	9613.00000000
605.07838324	9425.00000000
605.55698236	9467.00000000
606.03561676	9613.00000000
606.51428641	9506.00000000
606.99299127	9561.00000000
607.47173131	9603.00000000
607.95050648	9559.00000000
608.42931676	9586.00000000
608.90816210	9497.00000000
609.38704248	9500.00000000
609.86595784	9439.00000000
610.34490816	9566.00000000
610.82389339	9463.00000000
611.30291351	9488.00000000
611.78196847	9377.00000000
612.26105823	9417.00000000
612.74018277	9355.00000000
613.21934204	9471.00000000
613.69853601	9369.00000000
614.17776464	9369.00000000
614.65702789	9390.00000000
615.13632573	9433.00000000
615.61565812	9517.00000000
616.09502502	9390.00000000
616.57442640	9451.00000000
617.05386221	9449.00000000
617.53333243	9465.00000000
618.01283702	9486.00000000
618.49237593	9543.00000000
618.97194914	9521.00000000
619.45155660	9551.00000000
619.93119828	9534.00000000
620.41087415	9579.00000000
620.89058415	9644.00000000
621.37032827	9629.00000000
621.85010646	9733.00000000
622.32991868	9732.00000000
622.80976490	9789.00000000
623.28964508	9778.00000000
623.76955919	9781.00000000
624.24950718	9825.00000000
624.72948902	9844.00000000
625.20950468	9926.00000000
625.68955412	9808.00000000
626.16963729	9929.00000000
626.64975417	9918.00000000
627.12990471	9973.00000000
627.61008889	9862.00000000
628.09030666	9916.00000000
628.57055798	9796.00000000
629.05084283	9843.00000000
629.53116115	9835.00000000
630.01151293	9798.00000000
630.49189811	9901.00000000
630.97231666	9897.00000000
631.45276855	9947.00000000
631.93325374	9743.00000000
632.41377219	9921.00000000
632.89432387	9849.00000000
633.37490873	9779.00000000
633.85552675	9734.00000000
634.33617788	9794.00000000
634.81686209	9785.00000000
635.29757934	9666.00000000
635.77832959	9683.00000000
636.25911281	9695.00000000
636.73992897	9685.00000000
637.22077801	9578.00000000
637.70165992	9535.00000000
638.18257464	9513.00000000
638.66352215	9567.00000000
639.14450240	9524.00000000
639.62551537	9581.00000000
640.10656101	9540.00000000
640.58763928	9435.00000000
641.06875016	9377.00000000
641.54989359	9408.00000000
642.03106956	9241.00000000
642.51227801	9446.00000000
642.99351892	9495.00000000
643.47479224	9482.00000000
643.95609794	9523.00000000
644.43743598	9510.00000000
644.91880633	9453.00000000
645.40020894	9383.00000000
645.88164379	9347.00000000
646.36311083	9562.00000000
646.84461003	9437.00000000
647.32614135	9497.00000000
647.80770476	9413.00000000
648.28930022	9430.00000000
648.77092768	9426.00000000
649.25258712	9502.00000000
649.73427850	9556.00000000
650.21600177	9533.00000000
650.69775691	9431.00000000
651.17954388	9473.00000000
651.66136264	9537.00000000
652.14321315	9522.00000000
652.62509538	9527.00000000
653.10700929	9519.00000000
653.58895484	9471.00000000
654.07093200	9468.00000000
654.55294072	9509.00000000
655.03498098	9468.00000000
655.51705274	9475.00000000
655.99915595	9491.00000000
656.48129059	9338.00000000
656.96345661	9361.00000000
657.44565398	9421.00000000
657.92788266	9428.00000000
658.41014262	9411.00000000
658.89243382	9496.00000000
659.37475621	9359.00000000
659.85710978	9335.00000000
660.33949447	9327.00000000
660.82191025	9229.00000000
661.30435708	9148.00000000
661.78683493	9119.00000000
662.26934377	9045.00000000
662.75188354	9012.00000000
663.23445423	8959.00000000
663.71705578	9075.00000000
664.19968817	9045.00000000
664.68235136	8955.00000000
665.16504530	8875.00000000
665.64776997	8859.00000000
666.13052532	8906.00000000
666.61331133	8844.00000000
667.09612794	8878.00000000
667.57897514	8597.00000000
668.06185287	8402.00000000
668.54476110	8717.00000000
669.02769980	8843.00000000
669.51066893	8807.00000000
669.99366845	8725.00000000
670.47669833	8830.00000000
670.95975852	8813.00000000
671.44284900	8727.00000000
671.92596972	8826.00000000
672.40912065	8766.00000000
672.89230175	8785.00000000
673.37551298	8749.00000000
673.85875431	8785.00000000
674.34202570	8895.00000000
674.82532712	8779.00000000
675.30865852	8921.00000000
675.79201988	8895.00000000
676.27541115	8920.00000000
676.75883229	8872.00000000
677.24228328	8815.00000000
677.72576406	8937.00000000
678.20927462	8971.00000000
678.69281490	9059.00000000
679.17638488	8993.00000000
679.65998451	9052.00000000
680.14361377	9034.00000000
680.62727260	9071.00000000
681.11096098	9097.00000000
681.59467887	9073.00000000
682.07842623	8913.00000000
682.56220303	9011.00000000
683.04600923	9004.00000000
683.52984478	9021.00000000
684.01370967	9105.00000000
684.49760384	8923.00000000
684.98152726	9058.00000000
685.46547989	9103.00000000
685.94946171	8999.00000000
686.43347266	9147.00000000
686.91751272	9114.00000000
687.40158185	9003.00000000
687.88568001	9167.00000000
688.36980716	9041.00000000
688.85396327	9024.00000000
689.33814829	8963.00000000
689.82236221	8934.00000000
690.30660496	8942.00000000
690.79087653	8974.00000000
691.27517687	8841.00000000
691.75950595	8815.00000000
692.24386373	8827.00000000
692.72825017	8936.00000000
693.21266523	8885.00000000
693.69710889	8733.00000000
694.18158109	8763.00000000
694.66608181	8765.00000000
695.15061101	8790.00000000
695.63516866	8733.00000000
696.11975470	8677.00000000
696.60436912	8729.00000000
697.08901187	8673.00000000
697.57368291	8539.00000000
698.05838221	8530.00000000
698.54310973	8616.00000000
699.02786544	8599.00000000
699.51264929	8625.00000000
699.99746125	8690.00000000
700.48230129	8651.00000000
700.96716936	8609.00000000
701.45206544	8531.00000000
701.93698948	8546.00000000
702.42194144	8591.00000000
702.90692130	8547.00000000
703.39192900	8592.00000000
703.87696453	8662.00000000
704.36202783	8590.00000000
704.84711888	8543.00000000
705.33223763	8543.00000000
705.81738405	8493.00000000
706.30255811	8561.00000000
706.78775976	8555.00000000
707.27298897	8590.00000000
707.75824570	8541.00000000
708.24352991	8441.00000000
708.72884158	8528.00000000
709.21418065	8507.00000000
709.69954710	8467.00000000
710.18494089	8505.00000000
710.67036198	8486.00000000
711.15581034	8507.00000000
711.64128592	8505.00000000
712.12678869	8520.00000000
712.61231862	8439.00000000
713.09787566	8425.00000000
713.58345979	8482.00000000
714.06907095	8519.00000000
714.55470913	8347.00000000
715.04037427	8303.00000000
715.52606635	8279.00000000
716.01178533	8396.00000000
716.49753116	8305.00000000
716.98330382	8359.00000000
717.46910326	8374.00000000
717.95492946	8379.00000000
718.44078236	8272.00000000
718.92666194	8263.00000000
719.41256816	8260.00000000
719.89850098	8262.00000000
720.38446037	8201.00000000
720.87044629	8206.00000000
721.35645870	8189.00000000
721.84249756	8165.00000000
722.32856284	8128.00000000
722.81465450	8102.00000000
723.30077251	8083.00000000
723.78691682	8064.00000000
724.27308741	8081.00000000
724.75928423	8010.00000000
725.24550724	8195.00000000
725.73175642	8132.00000000
726.21803172	8124.00000000
726.70433311	8043.00000000
727.19066055	8022.00000000
727.67701400	7840.00000000
728.16339343	7917.00000000
728.64979880	7802.00000000
729.13623007	7798.00000000
729.62268721	7755.00000000
730.10917018	7780.00000000
730.59567893	7796.00000000
731.08221345	7728.00000000
731.56877369	7732.00000000
732.05535960	7775.00000000
732.54197116	7761.00000000
733.02860834	7858.00000000
733.51527108	7730.00000000
734.00195936	7760.00000000
734.48867313	7854.00000000
734.97541237	7779.00000000
735.46217703	7707.00000000
735.94896708	7569.00000000
736.43578248	7683.00000000
736.92262320	7785.00000000
737.40948919	7716.00000000
737.89638043	7723.00000000
738.38329686	7703.00000000
738.87023847	7614.00000000
739.35720520	7668.00000000
739.84419703	7651.00000000
740.33121392	7713.00000000
740.81825582	7627.00000000
741.30532271	7651.00000000
741.79241455	7598.00000000
742.27953129	7585.00000000
742.76667291	7605.00000000
743.25383936	7579.00000000
743.74103061	7539.00000000
744.22824663	7649.00000000
744.71548737	7555.00000000
745.20275280	7555.00000000
745.69004288	7367.00000000
746.17735758	7391.00000000
746.66469685	7313.00000000
747.15206067	7407.00000000
747.63944899	7376.00000000
748.12686178	7384.00000000
748.61429900	7343.00000000
749.10176061	7318.00000000
749.58924659	7343.00000000
750.07675688	7406.00000000
750.56429146	7398.00000000
751.05185028	7231.00000000
751.53943332	7220.00000000
752.02704053	7220.00000000
752.51467187	7191.00000000
753.00232732	7223.00000000
753.49000683	7189.00000000
753.97771036	7173.00000000
754.46543789	7142.00000000
754.95318936	7103.00000000
755.44096476	7084.00000000
755.92876403	7153.00000000
756.41658715	7063.00000000
756.90443407	7123.00000000
757.39230476	7050.00000000
757.88019918	7073.00000000
758.36811730	6965.00000000
758.85605908	6950.00000000
759.34402448	7024.00000000
759.83201346	7114.00000000
760.32002599	6599.00000000
760.80806203	6074.00000000
761.29612155	6300.00000000
761.78420451	6756.00000000
762.27231086	6908.00000000
762.76044058	6864.00000000
763.24859363	6801.00000000
763.73676997	6750.00000000
764.22496956	6740.00000000
764.71319237	6727.00000000
765.20143836	6626.00000000
765.68970749	6563.00000000
766.17799973	6574.00000000
766.66631504	6575.00000000
767.15465338	6508.00000000
767.64301472	6558.00000000
768.13139902	6532.00000000
768.61980624	6551.00000000
769.10823635	6527.00000000
769.59668930	6611.00000000
770.08516507	6469.00000000
770.57366361	6449.00000000
771.06218489	6431.00000000
771.55072888	6329.00000000
772.03929553	6410.00000000
772.52788480	6371.00000000
773.01649667	6201.00000000
773.50513109	6300.00000000
773.99378804	6274.00000000
774.48246746	6194.00000000
774.97116932	6212.00000000
775.45989360	6258.00000000
775.94864024	6249.00000000
776.43740922	6178.00000000
776.92620050	6234.00000000
777.41501403	6156.00000000
777.90384979	6129.00000000
778.39270774	6106.00000000
778.88158784	6056.00000000
779.37049004	6129.00000000
779.85941433	6111.00000000
780.34836066	6106.00000000
780.83732898	6069.00000000
781.32631928	6047.00000000
781.81533150	6057.00000000
782.30436562	5965.00000000
782.79342159	5955.00000000
783.28249938	5905.00000000
783.77159895	5948.00000000
784.26072027	5922.00000000
784.74986329	5921.00000000
785.23902799	5931.00000000
785.72821432	5955.00000000
786.21742225	5916.00000000
786.70665174	5870.00000000
787.19590276	5809.00000000
787.68517526	5879.00000000
788.17446922	5807.00000000
788.66378459	5757.00000000
789.15312133	5784.00000000
789.64247942	5732.00000000
790.13185881	5805.00000000
790.62125947	5661.00000000
791.11068135	5714.00000000
791.60012443	5629.00000000
792.08958867	5650.00000000
792.57907402	5659.00000000
793.06858046	5576.00000000
793.55810795	5539.00000000
794.04765644	5497.00000000
794.53722591	5494.00000000
795.02681631	5518.00000000
795.51642762	5494.00000000
796.00605978	5499.00000000
796.49571277	5470.00000000
796.98538655	5445.00000000
797.47508108	5449.00000000
797.96479632	5395.00000000
798.45453224	5358.00000000
798.94428881	5347.00000000
799.43406597	5297.00000000
799.92386371	5297.00000000
800.41368198	5239.00000000
800.90352074	5321.00000000
801.39337996	5262.00000000
801.88325960	5196.00000000
802.37315962	5214.00000000
802.86307999	5172.00000000
803.35302067	5111.00000000
803.84298163	5061.00000000
804.33296282	5010.00000000
804.82296421	4989.00000000
805.31298576	5001.00000000
805.80302744	4996.00000000
806.29308921	4929.00000000
806.78317103	4904.00000000
807.27327287	4914.00000000
807.76339468	4902.00000000
808.25353644	4870.00000000
808.74369811	4911.00000000
809.23387964	4853.00000000
809.72408100	4819.00000000
810.21430216	4814.00000000
810.70454308	4817.00000000
811.19480372	4817.00000000
811.68508405	4809.00000000
812.17538402	4765.00000000
812.66570360	4783.00000000
813.15604276	4777.00000000
813.64640146	4726.00000000
814.13677965	4707.00000000
814.62717731	4752.00000000
815.11759440	4738.00000000
815.60803088	4737.00000000
816.09848671	4728.00000000
816.58896185	4758.00000000
817.07945628	4780.00000000
817.56996995	4773.00000000
818.06050283	4728.00000000
818.55105488	4719.00000000
819.04162606	4752.00000000
819.53221633	4785.00000000
820.02282567	4761.00000000
820.51345402	4793.00000000
821.00410137	4782.00000000
821.49476766	4738.00000000
821.98545286	4749.00000000
822.47615694	4743.00000000
822.96687986	4734.00000000

